,symbol,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MUDA-lottery gain,MUDA-Vickrey traders gain,MUDA-Vickrey total gain
40,IBM,93,317,410,93,1259049,98678,100,986.78,279261.70078082674,132,116,163800,193723.99150739424,171014.43736730414,154463.6942675179,180630.99787685857
41,IBM,86,334,420,86,1083463,98678,100,986.78,251999.31852090394,48,56,74600,89766.45435245335,79129.51167728259,78949.04458598749,81433.12101910848
42,IBM,101,329,430,101,1796663,98678,100,986.78,352068.1233156447,154,140,191100,268842.88747346774,77558.38641188978,29288.747346072552,103641.18895966074
43,IBM,95,345,440,95,1485822,98678,100,986.78,317703.656334012,110,100,136500,199946.92144373432,99018.68365180497,67728.23779193271,133630.5732484082
44,IBM,87,363,450,87,1721806,98678,100,986.78,355498.8020317368,132,119,163800,243630.57324842177,242675.1592356692,240445.85987261345,242675.15923566918
45,IBM,95,365,460,95,1129984,98678,100,986.78,255812.40552795713,88,80,109200,149564.33121017925,147397.02760085007,145229.7239915087,147397.0276008501
46,IBM,92,378,470,92,1254083,98678,100,986.78,275217.53395995684,88,80,109200,156263.26963905618,147618.68365180542,144258.17409766375,151326.96390658224
47,IBM,99,381,480,99,1773985,98678,100,986.78,344139.677754542,174,145,206870,301231.422505334,218287.0488322723,159294.26751592383,253967.72823779285
48,IBM,123,367,490,123,1743454,98678,100,986.78,343354.3144362686,132,120,163800,237473.46072186343,226878.98089172016,205944.7983014863,226963.9065817413
49,IBM,111,389,500,111,1484692,98678,100,986.78,300971.60905307997,137,116,165496,227481.95329083875,61737.154989384726,20934.182590234035,82675.15923566924
50,IBM,116,394,510,116,2038966,98678,100,986.78,372282.2165884371,234,203,289618,347456.47558385506,240707.8556263278,171717.1974522316,293670.4883227186
51,IBM,104,416,520,104,1419067,98678,100,986.78,296223.13077644695,132,118,163800,213656.050955398,163143.94904458662,137393.63057324808,187822.5053078563
52,IBM,119,411,530,119,1685762,98678,100,986.78,339855.2331478802,198,173,245700,290585.9872611016,199993.20594479918,134415.28662420317,246524.84076433218
