,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MUDA-lottery gain,MUDA-Vickrey traders gain,MUDA-Vickrey total gain
940,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9950,9950,995000,247685496.7,183275702.2,139315011.6,226265457.3
941,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,19964,19964,1996400,498747608.1,363711469.8,271418319.5,454260450.9
942,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29979,29979,2997900,751647578.1,635605815.3,546110297.6,729968535.7
943,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40006,40006,4000600,998221455.2,903833160.1,822190469.8,986549670.2
944,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49877,49877,4987700,1245485930,1200853428,1163860683,1243254832
945,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60034,60034,6003400,1500618668,1457363271,1421160368,1498839528
946,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70048,70048,7004800,1750964561,1577480769,1430984954,1729698804
947,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79943,79943,7994300,1997621326,1563674982,1247543260,1887105550
948,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89949,89949,8994900,2247736645,2150323860,2066096777,2242383471
949,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99827,99827,9982700,2499820286,2167023330,1891110684,2446181845
950,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110193,110193,11019300,2755397193,2303050672,1940422396,2665060871
951,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119770,119770,11977000,2995674681,2847813485,2714202953,2986324473
952,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130091,130091,13009100,3253406472,3052153206,2870405502,3237578648
953,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140033,140033,14003300,3500277324,3119077113,2789883549,3449338879
954,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149981,149981,14998100,3748599875,3697076761,3656470492,3747674296
955,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160001,160001,16000100,4002298904,3875560231,3756271122,3997042098
956,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,169919,169919,16991900,4250241296,3992897321,3753332890,4230278457
957,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180233,180233,18023300,4503880158,4044043644,3654213672,4447395844
958,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189764,189764,18976400,4742381810,4255598449,3833882429,4680954059
959,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199906,199906,19990600,4993088658,4756839067,4545339005,4979380935
960,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9942,9942,994200,249523465.4,203192180,172320688,238817269
961,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20123,20123,2012300,501700300.5,452175057.7,411989862.3,494972887.1
962,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29867,29867,2986700,746978916.5,730304635.8,721706856,746378999.1
963,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39879,39879,3987900,994824563.1,880421649.4,785600117.3,978140287.8
964,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50108,50108,5010800,1251135700,1203183913,1162387598,1248525193
965,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60038,60038,6003800,1499523146,1329771128,1185974492,1475378541
966,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,69670,69670,6967000,1742249042,1619460808,1514624251,1731389187
967,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80077,80077,8007700,2003360519,1597752402,1291906495,1905172008
968,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90094,90094,9009400,2252346036,2209107256,2174372325,2251206016
969,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99805,99805,9980500,2492009766,2435455924,2386634566,2490243389
970,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109850,109850,10985000,2747822471,2533521490,2346387551,2726999350
971,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120216,120216,12021600,3013289701,2795404616,2600139699,2993257202
972,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130001,130001,13000100,3250867480,3147260599,3053527529,3246592891
973,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140128,140128,14012800,3497046811,2985646367,2568123678,3406792134
974,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150191,150191,15019100,3756089741,3450291130,3172083760,3724276012
975,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160118,160118,16011800,4000626500,3877480031,3767799108,3995832905
976,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170499,170499,17049900,4267665842,4083025477,3908669692,4257262292
977,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180167,180167,18016700,4509546957,4393690354,4284844033,4505657431
978,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189958,189958,18995800,4751222090,4363529014,4023198175,4712803159
979,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200045,200045,20004500,5008191069,4919732307,4835470273,5006026591
980,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9963,9963,996300,249007445.8,163475698.7,110393717.3,212633383.1
981,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,19982,19982,1998200,500062633,403989166.8,331506330.4,476712556.7
982,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29903,29903,2990300,747620798.6,674492012,613215034.8,738195431.1
983,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40100,40100,4010000,1003349336,951380507,907253771.6,999605242.4
984,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49920,49920,4992000,1246698421,1177662288,1122117140,1241837650
985,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60046,60046,6004600,1496457198,1352420824,1230676586,1479176675
986,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70042,70042,7004200,1750289996,1657226346,1577552549,1743977586
987,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80026,80026,8002600,1998097476,1782070064,1601364974,1969650922
988,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90051,90051,9005100,2249919611,2232967908,2222045642,2249692072
989,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,100345,100345,10034500,2507417600,2347250629,2206260824,2494453971
990,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110103,110103,11010300,2751679173,2410460266,2127418697,2700334214
991,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120062,120062,12006200,3004198450,2678280315,2397205491,2960896236
992,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130235,130235,13023500,3253460628,3200741470,3157317918,3252298330
993,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139755,139755,13975500,3488035372,3210585373,2972789213,3461700584
994,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149745,149745,14974500,3746927251,3653475869,3575829892,3744064136
995,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159730,159730,15973000,3994321640,3963113505,3939309095,3993968236
996,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,169846,169846,16984600,4242528017,3782471809,3387746915,4181562461
997,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179863,179863,17986300,4498751609,4211890403,3953280736,4475862769
998,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189963,189963,18996300,4740672490,4733374482,4732639590,4740644946
999,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200050,200050,20005000,4998289262,4955928822,4922616889,4997795472
1000,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9997,9997,999700,249283883.3,159024339.5,105797345.8,210074830.4
1001,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20047,20047,2004700,501673446,498442110.7,498749917,501584107.9
1002,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30064,30064,3006400,750348990.1,727974403.4,715956211.8,749437797.4
1003,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40070,40070,4007000,1002624359,857920287.7,740554713,976902501.7
1004,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50117,50117,5011700,1253716270,1177264329,1114555865,1247883055
1005,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60240,60240,6024000,1505251416,1362030821,1240762128,1488003312
1006,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,69980,69980,6998000,1751950195,1527952768,1341151967,1716613284
1007,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80019,80019,8001900,2001958514,1672901812,1412815808,1936980432
1008,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89975,89975,8997500,2250835848,2132041522,2026280652,2242661976
1009,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99904,99904,9990400,2494513974,2445677906,2406033826,2493233733
1010,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109876,109876,10987600,2749473341,2614799930,2499446737,2741249003
1011,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119838,119838,11983800,2990800235,2910295291,2837826889,2987901535
1012,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130201,130201,13020100,3260460958,3110622681,2976611630,3251798234
1013,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139818,139818,13981800,3494721682,3447942613,3410472309,3493887799
1014,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150158,150158,15015800,3747668721,3284824818,2898007276,3678107558
1015,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160080,160080,16008000,4001427932,3640953329,3331552458,3961889447
1016,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170231,170231,17023100,4254651112,3932341661,3641246898,4224072054
1017,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180018,180018,18001800,4499365292,4317396321,4150696895,4490046689
1018,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189967,189967,18996700,4747420725,4504831632,4288343398,4732087190
1019,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199685,199685,19968500,4992229363,4769181112,4567037498,4979894035
1020,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10054,10054,1005400,250237209.9,206674945.9,173422648.3,239594260.9
1021,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20079,20079,2007900,502218475.9,501729296.6,501755957.7,502202586
1022,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29941,29941,2994100,747628750,651756060.5,574660770.3,731814438.8
1023,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40234,40234,4023400,1007086650,845822229.1,721430549,975822602.3
1024,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49961,49961,4996100,1250560074,947596661.5,730850086.1,1163218950
1025,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59875,59875,5987500,1497582983,1279164674,1103950464,1458893129
1026,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70132,70132,7013200,1753899180,1534921395,1354157638,1720109659
1027,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79848,79848,7984800,1995014749,1710008097,1477479941,1945153228
1028,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89759,89759,8975900,2242051872,1933943437,1678975463,2189886469
1029,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,100150,100150,10015000,2499740942,2241576451,2020895848,2466772613
1030,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109791,109791,10979100,2748054045,2416818009,2142260956,2699793545
1031,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120087,120087,12008700,3002224123,2756174721,2540484386,2977060185
1032,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130160,130160,13016000,3255901801,3037099235,2844488622,3237713521
1033,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139877,139877,13987700,3501928029,3278651064,3078401265,3484144259
1034,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150100,150100,15010000,3745870523,3618594381,3501258652,3740270063
1035,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159856,159856,15985600,4002238209,3779068005,3579289462,3986700403
1036,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170437,170437,17043700,4270561910,4241873754,4221245123,4270280356
1037,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179915,179915,17991500,4502049367,4146471088,3825126550,4466836576
1038,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,190034,190034,19003400,4752026178,4673865026,4605645458,4750349708
1039,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200028,200028,20002800,4998584968,4868968928,4751983261,4994316822
1040,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9901,9901,990100,247531286.6,108679792.1,52953922.35,160715019.1
1041,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20000,20000,2000000,499798042,384131628.5,303117079.8,467523479.6
1042,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30031,30031,3003100,747574685.9,677157693.5,621966987.3,739179839.1
1043,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40051,40051,4005100,1001028203,884861092.4,786488612.2,983670525.9
1044,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49666,49666,4966600,1240683003,1214359142,1196131303,1239871838
1045,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60041,60041,6004100,1503670253,1077263152,791851715.8,1362708278
1046,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,69924,69924,6992400,1750869978,1665906396,1594009087,1745676457
1047,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79926,79926,7992600,1999690312,1950358871,1911304138,1998121071
1048,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90057,90057,9005700,2253867992,2241588213,2237012252,2253746683
1049,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99985,99985,9998500,2501573639,2347019727,2204878434,2489099031
1050,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110081,110081,11008100,2752657567,2668941376,2594679470,2749307154
1051,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120088,120088,12008800,3004197301,2644645520,2345310420,2951909911
1052,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129973,129973,12997300,3253912409,3192938922,3141703768,3252411256
1053,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139674,139674,13967400,3488102167,3129105168,2825361729,3443071182
1054,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150196,150196,15019600,3753349805,3621592570,3501605906,3747469652
1055,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160100,160100,16010000,4001191420,3961814687,3933702314,4000683675
1056,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170001,170001,17000100,4260627698,3745723444,3310235095,4185448862
1057,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180047,180047,18004700,4504118540,3745033519,3142657223,4351255247
1058,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,190187,190187,19018700,4753337063,4234884606,3785461604,4683809786
1059,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200311,200311,20031100,5005596188,4938969320,4879585153,5004387349
1060,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10028,10028,1002800,248327459.1,228405022.6,217269428.7,245942039.5
1061,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,19862,19862,1986200,498930290.8,364238702.4,271361097.6,454436926.1
1062,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29901,29901,2990100,748777931.5,748430216,748450377.9,748771196
1063,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39978,39978,3997800,993751795.3,917220937.7,854128797.5,986180926.7
1064,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50018,50018,5001800,1249131224,1130863223,1031714960,1234890217
1065,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59907,59907,5990700,1499489354,1266686938,1082722151,1456471158
1066,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,69879,69879,6987900,1749505880,1636145383,1534580244,1739986827
1067,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79738,79738,7973800,1998575475,1830291338,1680999199,1980435106
1068,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90290,90290,9029000,2259993609,2103700666,1963166676,2246146709
1069,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99640,99640,9964000,2489695920,2271424610,2080496242,2465684805
1070,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110192,110192,11019200,2755145529,2729671119,2712214451,2754799345
1071,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120003,120003,12000300,2994598039,2553663470,2196461150,2916003212
1072,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129897,129897,12989700,3244855651,3001134204,2783078032,3221890486
1073,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139856,139856,13985600,3501586728,3377763590,3264588614,3495954149
1074,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149864,149864,14986400,3741363617,3338414569,2993411193,3688380864
1075,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159722,159722,15972200,3991462387,3887308185,3793203696,3987940757
1076,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170078,170078,17007800,4254817214,3890209197,3565283655,4215872044
1077,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180106,180106,18010600,4505528330,4195888895,3908513584,4478316368
1078,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,190026,190026,19002600,4751473387,4654986607,4565526189,4748845186
1079,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200296,200296,20029600,5009775030,4978568147,4954036242,5009480491
1080,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9998,9998,999800,248984268.6,248983537.4,248984031,248984245.6
1081,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,19959,19959,1995900,499192897.6,407289124,337168486.5,477627098.6
1082,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30016,30016,3001600,748448581,697084113,653609003.7,743535564.4
1083,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40059,40059,4005900,1001287971,989918251.4,987213388.3,1001073536
1084,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49926,49926,4992600,1248658163,1150624655,1068689253,1238794932
1085,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60065,60065,6006500,1499705693,1150336611,894823348.6,1402436782
1086,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70013,70013,7001300,1752136831,1647860403,1556471232,1744113778
1087,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79954,79954,7995400,1999015818,1628061090,1346613530,1917397517
1088,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90004,90004,9000400,2247704294,2026371375,1840531932,2220669643
1089,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99808,99808,9980800,2493518577,2423869745,2362230132,2490844653
1090,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110028,110028,11002800,2749604723,2283575282,1915822309,2654736881
1091,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119876,119876,11987600,2994135522,2741340159,2521541930,2967806293
1092,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129858,129858,12985800,3241786164,3163900770,3092528130,3239228969
1093,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139853,139853,13985300,3492716455,3369533018,3263568139,3487282829
1094,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150319,150319,15031900,3759076295,3341106160,2986761742,3702727037
1095,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160506,160506,16050600,4015049702,4015031218,4015032577,4015049642
1096,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,169627,169627,16962700,4241544461,4004132075,3791012012,4224708939
1097,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179577,179577,17957700,4492325758,4121121322,3798386889,4455389809
1098,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,190092,190092,19009200,4756866024,4269167597,3845604991,4695478324
1099,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199742,199742,19974200,4989744611,4539534379,4147599736,4940040281
1100,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9955,9955,995500,247883013.8,247826268.3,247836298.4,247880280.7
1101,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20021,20021,2002100,500933739.9,316226256.3,205864810.9,420711939.9
1102,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29935,29935,2993500,750290375.2,679524549.5,622743257.3,741663799.6
1103,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40048,40048,4004800,1001777555,957934531.8,925423715,999255476
1104,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50027,50027,5002700,1251422520,1155488802,1075061726,1242165515
1105,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60163,60163,6016300,1504826462,1326505024,1179249565,1478684896
1106,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70017,70017,7001700,1749425143,1415303048,1157053391,1672451284
1107,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80053,80053,8005300,2005207464,1866396711,1742055815,1992736431
1108,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89936,89936,8993600,2252276115,2123919803,2009736738,2242933062
1109,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99704,99704,9970400,2490550006,2389947436,2301247610,2485274425
1110,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110068,110068,11006800,2752436817,2576512702,2420027196,2738386161
1111,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119875,119875,11987500,2992143460,2427248979,1995693390,2865178915
1112,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129670,129670,12967000,3238912127,3043604397,2872094410,3224288162
1113,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140066,140066,14006600,3497610286,3050097242,2676220842,3427497176
1114,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149941,149941,14994100,3748683681,3566976695,3405191208,3737675739
1115,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159754,159754,15975400,3987381712,3937685104,3896423393,3986539638
1116,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170119,170119,17011900,4249636279,4243817638,4243032042,4249612205
1117,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179861,179861,17986100,4492312648,4455989759,4427542290,4491898440
1118,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189929,189929,18992900,4745952830,4628685099,4519572122,4742094409
1119,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199797,199797,19979700,4995728666,4839619357,4698853187,4989571227
1120,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10012,10012,1001200,250259273.5,223967541.7,204864782.7,246074598
1121,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,19950,19950,1995000,500592157.9,455149049.4,424976089.6,495699629.8
1122,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30005,30005,3000500,750507951.6,610625275,505793858,718999864.4
1123,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40098,40098,4009800,1005384890,984918361.9,972691175.6,1004751720
1124,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50144,50144,5014400,1254478856,1113174253,997647462.9,1234819380
1125,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60186,60186,6018600,1503658586,1477698513,1460645366,1503019265
1126,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,69947,69947,6994700,1749792588,1423692602,1172993554,1676778893
1127,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79993,79993,7999300,2001950335,1860183733,1738006520,1989615719
1128,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89951,89951,8995100,2255473094,2181256919,2121148676,2252417665
1129,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,100198,100198,10019800,2500553944,2461190769,2427729143,2499630462
1130,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110059,110059,11005900,2749266414,2650689735,2564521367,2744755922
1131,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120265,120265,12026500,3007345874,2666026240,2377364157,2959901066
1132,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130128,130128,13012800,3248235010,3132030644,3028200934,3242922253
1133,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140029,140029,14002900,3495453882,3116302499,2793046021,3445045170
1134,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150065,150065,15006500,3749201563,3250131206,2839643468,3669264167
1135,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160314,160314,16031400,4012792888,3585450628,3215259439,3956388787
1136,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,169910,169910,16991000,4247266096,4164791674,4094416811,4245202848
