,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MUDA-lottery gain,MUDA-Vickrey traders gain,MUDA-Vickrey total gain
60,800.0,10.0,10.0,50.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,37.0,37.0,370.0,18424.450688906858,17463.102030000904,17304.42348957961,18375.430612189215
61,800.0,10.0,10.0,100.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,41.0,41.0,410.0,38897.82202147279,25893.943627771197,18262.155686420705,32245.0344991056
62,800.0,10.0,10.0,150.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,42.0,42.0,420.0,64071.51060098238,63766.641978063766,63777.11335809446,64071.51060098229
63,800.0,10.0,10.0,200.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,40.0,40.0,400.0,79586.5700607223,56252.039615821064,38928.35060254999,72329.4932049421
64,800.0,10.0,10.0,300.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,39.0,39.0,390.0,120203.87070291652,70515.68426418136,45947.74868447849,94754.58121970297
65,800.0,10.0,10.0,350.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,44.0,44.0,440.0,153303.17084513488,141273.17554502006,130087.68274018349,150376.40813037605
66,800.0,10.0,10.0,400.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,44.0,44.0,440.0,169154.3370340168,133872.6264728994,120716.81284474289,162638.61232372615
67,800.0,10.0,10.0,450.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,49.0,49.0,490.0,226248.60647952333,190342.8900500811,148592.80027599967,214572.00766605983
68,800.0,10.0,10.0,500.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,40.0,40.0,400.0,198296.96260646847,180354.50677714197,171755.76665233052,195731.37240586663
69,800.0,10.0,10.0,250.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,36.0,36.0,360.0,82008.28088662305,78346.54314213461,75637.74255571474,81718.78849927896
70,800.0,10.0,10.0,50.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,40.0,40.0,400.0,19919.402977371763,15892.732550830193,12318.363830596918,18803.583103583558
71,800.0,10.0,10.0,100.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,41.0,41.0,410.0,42961.943508691475,38996.18531935626,37790.3226787571,42642.88499502237
72,800.0,10.0,10.0,150.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,39.0,39.0,390.0,55832.529951934936,38677.507559959646,31125.27333378223,50349.43535031607
73,800.0,10.0,10.0,200.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,38.0,38.0,380.0,72363.25765463183,53630.619275455196,41225.79671882752,67736.65988363825
74,800.0,10.0,10.0,300.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,42.0,42.0,420.0,121355.52238546658,117125.23713516662,117697.83903831085,121128.35314557304
75,800.0,10.0,10.0,350.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,41.0,41.0,410.0,139950.30909113103,134492.7936236763,118438.672488973,138998.3840709731
76,800.0,10.0,10.0,400.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,41.0,41.0,410.0,154376.52081822488,127925.35326119451,107297.72612441774,149496.84227926604
77,800.0,10.0,10.0,450.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,41.0,41.0,410.0,187295.7730727806,166513.43792772733,143134.95154049387,182880.03290150955
78,800.0,10.0,10.0,500.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,44.0,44.0,440.0,195095.9446186996,189790.03775858186,183447.71408106782,194221.06213611696
79,800.0,10.0,10.0,250.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,43.0,43.0,430.0,111323.75232905036,109626.82943650355,110422.85563711458,111323.75232905036
80,800.0,10.0,10.0,50.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,40.0,40.0,400.0,21646.021452017798,14963.443903207959,8953.942349472964,18739.825189403342
81,800.0,10.0,10.0,100.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,40.0,40.0,400.0,37115.164048834326,32875.86775649707,30416.368165401793,36839.55633668903
82,800.0,10.0,10.0,150.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,38.0,38.0,380.0,61343.99842980807,49649.900908205556,39474.45244814582,58569.232955100015
83,800.0,10.0,10.0,200.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,37.0,37.0,370.0,74069.37647955568,62655.270223088606,57360.87303187939,72250.00110819342
84,800.0,10.0,10.0,300.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,40.0,40.0,400.0,134150.4926231978,117529.78257052682,110735.71172381216,131550.63726687612
85,800.0,10.0,10.0,350.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,41.0,41.0,410.0,159524.92389174784,115520.51322218476,73327.74818576084,137202.65855071775
86,800.0,10.0,10.0,400.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,42.0,42.0,420.0,189649.2055633338,153419.8800217891,108528.70334473584,180111.8703003616
87,800.0,10.0,10.0,450.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,39.0,39.0,390.0,169682.57823215218,146724.1850094279,129284.16632220487,165165.5898592535
88,800.0,10.0,10.0,500.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,45.0,45.0,450.0,226726.34451056496,210122.84820989904,194131.084764894,224474.36219768593
89,800.0,10.0,10.0,250.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,39.0,39.0,390.0,92006.3816187265,73618.77714172412,66373.25076441938,88544.91246751379
90,800.0,10.0,10.0,50.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,40.0,40.0,400.0,19826.075677242392,13452.21376728244,8365.473603095368,16627.176999475894
91,800.0,10.0,10.0,100.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,39.0,39.0,390.0,39500.43080152542,37017.66353344836,34471.72842066664,38892.89198630785
92,800.0,10.0,10.0,150.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,44.0,44.0,440.0,61885.228168476286,59510.888423337456,57299.556527605106,61683.618935015475
93,800.0,10.0,10.0,200.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,39.0,39.0,390.0,78759.71748941558,64416.69404704619,56041.51614421052,76579.11524128013
94,800.0,10.0,10.0,300.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,41.0,41.0,410.0,121069.96386412284,119300.31439676488,116262.6883679963,120884.85663543345
95,800.0,10.0,10.0,350.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,40.0,40.0,400.0,125154.72105738334,96543.46458625796,91663.45246650241,120190.05903755985
96,800.0,10.0,10.0,400.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,45.0,45.0,450.0,188352.6780285539,160819.29095525757,126850.97463368697,178838.42934860924
97,800.0,10.0,10.0,450.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,41.0,41.0,410.0,195244.99116781852,184309.51282480347,187910.41639469605,195066.0991001813
98,800.0,10.0,10.0,500.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,40.0,40.0,400.0,184912.8687753309,129960.75419287877,106911.18467801502,168867.58062428754
99,800.0,10.0,10.0,250.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,37.0,37.0,370.0,96996.96720246045,90187.57473470934,88639.71573410713,96504.63704393085
